id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1070952131778113536,1070952131778113536,2018-12-07 00:04:20 PST,2018-12-07,00:04:20,-0700,18128606,warizz,Warizz,,word of the year 2018 I give it to 'Technical debt',en,[],[],[],0,0,0,[],[],https://twitter.com/Warizz/status/1070952131778113536,False,,0,,,,,,,,[],,,,
1070952131778113536,1070952131778113536,2018-12-07 00:04:20 PST,2018-12-07,00:04:20,-0700,18128606,warizz,Warizz,,word of the year 2018 I give it to 'Technical debt',en,[],[],[],0,0,0,[],[],https://twitter.com/Warizz/status/1070952131778113536,False,,0,,,,,,,,[],,,,
947603194070405120,947597998783156224,2017-12-31 14:59:41 PST,2017-12-31,14:59:41,-0700,14115713,essobi,Kyle 'esSOBi' Stone,,"@InfoSec_Pom Ship it today, we want it wrote yesterday is the bane of developers, so the do the least amount necessary to get the job done, and ship it.  Businesses largely don't care about readability, or the technical debt they inherit because of code quality.",en,[],[],[],1,0,0,[],[],https://twitter.com/essobi/status/947603194070405120,False,,0,,,,,,,,"[{'screen_name': 'InfoSec_Pom', 'name': 'Hackerpom', 'id': '896832038736670720'}]",,,,
947596285875453957,947596285875453957,2017-12-31 14:32:14 PST,2017-12-31,14:32:14,-0700,3241975519,leontrantereu,Leon Tranter,,Refactoring and technical debt: #agile #scrum  https://t.co/iWkJKpJb0S,en,[],['https://www.extremeuncertainty.com/refactoring-technical-debt/'],[],0,0,0,"['agile', 'scrum']",[],https://twitter.com/LeonTranterEU/status/947596285875453957,False,,0,,,,,,,,[],,,,
947565835236687873,947565835236687873,2017-12-31 12:31:14 PST,2017-12-31,12:31:14,-0700,369997042,josephsdrago,Joe Drago,,"moving janky code from one layer of abstraction to another to make the layer you're working in prettier, knowing you need to fix the other layer in the future, is Technical Debt Consolidation",en,[],[],[],1,0,1,[],[],https://twitter.com/josephsdrago/status/947565835236687873,False,,0,,,,,,,,[],,,,
947565561004818432,947565561004818432,2017-12-31 12:30:09 PST,2017-12-31,12:30:09,-0700,24099334,jhlittle,Joe Little,,What is technical #debt? And what does it have to do with #Scrum? #slideshare  https://t.co/inXJR7BcXZ,en,[],['http://bit.ly/2yVC86e'],[],0,1,0,"['debt', 'scrum', 'slideshare']",[],https://twitter.com/jhlittle/status/947565561004818432,False,,0,,,,,,,,[],,,,
947557366068928512,947557366068928512,2017-12-31 11:57:35 PST,2017-12-31,11:57:35,-0700,709690590477287424,voxxed_thess,Voxxed Thessaloniki,,I added a video to a @YouTube playlist  https://t.co/mCFZiACNyP Voxxed Thessaloniki 2017 - A Crystal Ball To Prioritize Technical Debt,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['http://youtu.be/GWdfS8ToQTg?a'],[],0,1,1,[],[],https://twitter.com/voxxed_thess/status/947557366068928512,False,,0,,,,,,,,[],,,,
947516612600565760,947516612600565760,2017-12-31 09:15:39 PST,2017-12-31,09:15:39,-0700,14192588,michaelgrover,Michael Grover,,"productplan: 6 Ways Product Managers Can Help Manage Technical Debt - As a product manager, how can you best proactively manage technical debt without slowing things down or stalling innovation? Here are some t  https://t.co/pbMD8wevyo",en,[],['http://ow.ly/o4a650fZ1bO'],[],0,0,0,[],[],https://twitter.com/MichaelGrover/status/947516612600565760,False,,0,,,,,,,,[],,,,
947498597653901314,947498597653901314,2017-12-31 08:04:04 PST,2017-12-31,08:04:04,-0700,1226249304,productplan,ProductPlan,,"""Technical debt often arises from placing unrealistic time or resource constraints on a development team."" Do you agree? How do you manage technical debt?  https://t.co/9ISVJ1tNMx  https://t.co/EUU4ngevhb",en,[],['https://hubs.ly/H09yxJq0'],['https://pbs.twimg.com/media/DSYw87EXcAAYTsB.jpg'],0,1,2,[],[],https://twitter.com/ProductPlan/status/947498597653901314,False,,1,https://pbs.twimg.com/media/DSYw87EXcAAYTsB.jpg,,,,,,,[],,,,
947478036609470464,947478036609470464,2017-12-31 06:42:21 PST,2017-12-31,06:42:21,-0700,1547624833,adamtornhill,Adam Tornhill,,"Happy to hear that my podcast discussion on Good Engineering Culture, Technical Debt and Ways to Reduce Inter-Team Conflict made it to the @InfoQ 2017 top content list:  https://t.co/qrRCwesbjm",en,"[{'screen_name': 'infoq', 'name': 'infoq', 'id': '14073560'}]",['https://www.infoq.com/articles/top-30-software-development-trends#'],[],0,9,37,[],[],https://twitter.com/AdamTornhill/status/947478036609470464,False,,0,,,,,,,,[],,,,
