id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1307093575197503490,1306704550456258561,2020-09-18 16:06:07 PDT,2020-09-18,16:06:07,-0700,760732180909785088,avocalminority,💧Vocal Minority,,"@KKeneally @JasonClareMP @ScottMorrisonMP Also: • Destroying Aussie car industry • Hobbling NBN • Doubling Govt debt in a year (2014) then tripling it • Technical recession Q1 2020, flat wages, penalty cuts • #Watergate, #Paladin, #SportsRorts, #PalmerPreferences, #aupairs, #RubyPrincess, #robodebt  #auspol",en,[],[],[],0,0,0,"['watergate', 'paladin', 'sportsrorts', 'palmerpreferences', 'aupairs', 'rubyprincess', 'robodebt', 'auspol']",[],https://twitter.com/avocalminority/status/1307093575197503490,False,,0,,,,,,,,"[{'screen_name': 'KKeneally', 'name': 'Kristina Keneally', 'id': '18925120'}, {'screen_name': 'JasonClareMP', 'name': 'Jason Clare MP', 'id': '88859872'}, {'screen_name': 'ScottMorrisonMP', 'name': 'Scott Morrison', 'id': '34116377'}]",,,,
1307093575197503490,1306704550456258561,2020-09-18 16:06:07 PDT,2020-09-18,16:06:07,-0700,760732180909785088,avocalminority,💧Vocal Minority,,"@KKeneally @JasonClareMP @ScottMorrisonMP Also: • Destroying Aussie car industry • Hobbling NBN • Doubling Govt debt in a year (2014) then tripling it • Technical recession Q1 2020, flat wages, penalty cuts • #Watergate, #Paladin, #SportsRorts, #PalmerPreferences, #aupairs, #RubyPrincess, #robodebt  #auspol",en,[],[],[],0,0,0,"['watergate', 'paladin', 'sportsrorts', 'palmerpreferences', 'aupairs', 'rubyprincess', 'robodebt', 'auspol']",[],https://twitter.com/avocalminority/status/1307093575197503490,False,,0,,,,,,,,"[{'screen_name': 'KKeneally', 'name': 'Kristina Keneally', 'id': '18925120'}, {'screen_name': 'JasonClareMP', 'name': 'Jason Clare MP', 'id': '88859872'}, {'screen_name': 'ScottMorrisonMP', 'name': 'Scott Morrison', 'id': '34116377'}]",,,,
906572893978492928,906572893978492928,2017-09-09 10:39:55 PDT,2017-09-09,10:39:55,-0700,357147584,kibernick,Nick,,"Year 2014 called, said you didn't read the article Machine Learning: The High Interest Credit Card of Technical Debt  https://t.co/vnwm0HMcNx",en,[],['https://research.google.com/pubs/pub43146.html'],[],0,0,0,[],[],https://twitter.com/kibernick/status/906572893978492928,False,,0,,,,,,,,[],,,,
1307093575197503490,1306704550456258561,2020-09-18 16:06:07 PDT,2020-09-18,16:06:07,-0700,760732180909785088,avocalminority,💧Vocal Minority,,"@KKeneally @JasonClareMP @ScottMorrisonMP Also: • Destroying Aussie car industry • Hobbling NBN • Doubling Govt debt in a year (2014) then tripling it • Technical recession Q1 2020, flat wages, penalty cuts • #Watergate, #Paladin, #SportsRorts, #PalmerPreferences, #aupairs, #RubyPrincess, #robodebt  #auspol",en,[],[],[],0,0,0,"['watergate', 'paladin', 'sportsrorts', 'palmerpreferences', 'aupairs', 'rubyprincess', 'robodebt', 'auspol']",[],https://twitter.com/avocalminority/status/1307093575197503490,False,,0,,,,,,,,"[{'screen_name': 'KKeneally', 'name': 'Kristina Keneally', 'id': '18925120'}, {'screen_name': 'JasonClareMP', 'name': 'Jason Clare MP', 'id': '88859872'}, {'screen_name': 'ScottMorrisonMP', 'name': 'Scott Morrison', 'id': '34116377'}]",,,,
906572893978492928,906572893978492928,2017-09-09 10:39:55 PDT,2017-09-09,10:39:55,-0700,357147584,kibernick,Nick,,"Year 2014 called, said you didn't read the article Machine Learning: The High Interest Credit Card of Technical Debt  https://t.co/vnwm0HMcNx",en,[],['https://research.google.com/pubs/pub43146.html'],[],0,0,0,[],[],https://twitter.com/kibernick/status/906572893978492928,False,,0,,,,,,,,[],,,,
1307093575197503490,1306704550456258561,2020-09-18 16:06:07 PDT,2020-09-18,16:06:07,-0700,760732180909785088,avocalminority,💧Vocal Minority,,"@KKeneally @JasonClareMP @ScottMorrisonMP Also: • Destroying Aussie car industry • Hobbling NBN • Doubling Govt debt in a year (2014) then tripling it • Technical recession Q1 2020, flat wages, penalty cuts • #Watergate, #Paladin, #SportsRorts, #PalmerPreferences, #aupairs, #RubyPrincess, #robodebt  #auspol",en,[],[],[],0,0,0,"['watergate', 'paladin', 'sportsrorts', 'palmerpreferences', 'aupairs', 'rubyprincess', 'robodebt', 'auspol']",[],https://twitter.com/avocalminority/status/1307093575197503490,False,,0,,,,,,,,"[{'screen_name': 'KKeneally', 'name': 'Kristina Keneally', 'id': '18925120'}, {'screen_name': 'JasonClareMP', 'name': 'Jason Clare MP', 'id': '88859872'}, {'screen_name': 'ScottMorrisonMP', 'name': 'Scott Morrison', 'id': '34116377'}]",,,,
906572893978492928,906572893978492928,2017-09-09 10:39:55 PDT,2017-09-09,10:39:55,-0700,357147584,kibernick,Nick,,"Year 2014 called, said you didn't read the article Machine Learning: The High Interest Credit Card of Technical Debt  https://t.co/vnwm0HMcNx",en,[],['https://research.google.com/pubs/pub43146.html'],[],0,0,0,[],[],https://twitter.com/kibernick/status/906572893978492928,False,,0,,,,,,,,[],,,,
418148815032815616,418148815032815616,2013-12-31 14:37:00 PST,2013-12-31,14:37:00,-0700,61896141,ryandawidjan,ryan dawidjan,"{'type': 'Point', 'coordinates': [42.35395344, -71.0638082]}",Learning about technical debt from @jmondo (at @ThinkingCup w/ 2 others)  http://t.co/d22q9fCRuG,en,"[{'screen_name': 'jmondo', 'name': 'john gesimondo', 'id': '5291152'}, {'screen_name': 'thinkingcup', 'name': 'thinking cup', 'id': '158125076'}]",['http://4sq.com/1dSjtYq'],[],0,0,0,[],[],https://twitter.com/ryandawidjan/status/418148815032815616,False,,0,,,,,,,,[],,,,
418144847317319680,418131428652494848,2013-12-31 14:21:15 PST,2013-12-31,14:21:15,-0700,19498642,kendra_little,Kendra Little,,@EricSelje I’m fixing bugs filed on my own code so I suppose I’m reducing my own technical debt. Still plenty for posterity to clean up :),en,"[{'screen_name': 'ericselje', 'name': 'eric selje', 'id': '60703322'}]",[],[],0,0,0,[],[],https://twitter.com/Kendra_Little/status/418144847317319680,False,,0,,,,,,,,[],,,,
418097085943410688,418096964316958720,2013-12-31 11:11:27 PST,2013-12-31,11:11:27,-0700,272598809,tomas_hrdlicka,Tomas Hrdlicka,,Technical Debt #agile  http://t.co/aGcJk85cwB via @triopen,en,"[{'screen_name': 'triopen', 'name': '3open', 'id': '2270254459'}]",[],['https://pbs.twimg.com/media/Bc1g-UaIYAAOzMW.png'],0,1,0,['agile'],[],https://twitter.com/Tomas_Hrdlicka/status/418097085943410688,False,,1,https://pbs.twimg.com/media/Bc1g-UaIYAAOzMW.png,,,,,,,[],,,,
