id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
844755181120045056,844755181120045056,2017-03-22 20:38:24 PDT,2017-03-22,20:38:24,-0700,166539231,prpnews,PressReleasePoint,, https://t.co/X7Sjir48Fu Fiscal Year 2015 School District Revenue and Debt Service Management Inspection  Sussex Technical School District,en,[],['http://tinyurl.com/ksynrjp'],[],0,0,0,[],[],https://twitter.com/prpnews/status/844755181120045056,False,,0,,,,,,,,[],,,,
844755181120045056,844755181120045056,2017-03-22 20:38:24 PDT,2017-03-22,20:38:24,-0700,166539231,prpnews,PressReleasePoint,, https://t.co/X7Sjir48Fu Fiscal Year 2015 School District Revenue and Debt Service Management Inspection  Sussex Technical School District,en,[],['http://tinyurl.com/ksynrjp'],[],0,0,0,[],[],https://twitter.com/prpnews/status/844755181120045056,False,,0,,,,,,,,[],,,,
550433500613312512,550433500613312512,2014-12-31 15:29:07 PST,2014-12-31,15:29:07,-0700,353051962,hraynaud,Herby Raynaud,,Interesting article on technical-debt as a risk management issue  http://t.co/uxdEvae9eA,en,[],['http://www.higherorderlogic.com/2010/07/bad-code-isnt-technical-debt-its-an-unhedged-call-option/'],[],0,0,0,[],[],https://twitter.com/hraynaud/status/550433500613312512,False,,0,,,,,,,,[],,,,
550399471662534656,550398572894892033,2014-12-31 13:13:54 PST,2014-12-31,13:13:54,-0700,211609944,amberkayle,Kayle Armstrong,,@grmpyprogrammer I have a feeling it's partially a management/higherup issue. Technical debt is large but there's no end to the new sets.,en,"[{'screen_name': 'grmpyprogrammer', 'name': 'chris hartjes', 'id': '7418052'}]",[],[],1,0,1,[],[],https://twitter.com/AmberKayle/status/550399471662534656,False,,0,,,,,,,,[],,,,
550397460770586624,550397460770586624,2014-12-31 13:05:55 PST,2014-12-31,13:05:55,-0700,73244647,scott_at_large,Scott Maloney,,There should be a siren or bell that rings to celebrate whenever you significantly bring down technical debt. Win. #tech #consulting #FTW,en,[],[],[],0,0,1,"['tech', 'consulting', 'ftw']",[],https://twitter.com/scott_at_large/status/550397460770586624,False,,0,,,,,,,,[],,,,
550390967472504832,550390967472504832,2014-12-31 12:40:07 PST,2014-12-31,12:40:07,-0700,14148308,_ericelliott,Eric Elliott,,Too many developers use pragmatism as an excuse to be sloppy. There's nothing pragmatic about littering technical debt all over.,en,[],[],[],0,5,8,[],[],https://twitter.com/_ericelliott/status/550390967472504832,False,,0,,,,,,,,[],,,,
550376031714951168,550309182738808832,2014-12-31 11:40:46 PST,2014-12-31,11:40:46,-0700,47019569,optshiftk,Kyle S.,,@gregtitus @andrewabernathy @cocoaphony @alexisgallagher @airspeedswift Explicit overhead is often just surfacing hidden technical debt.,en,"[{'screen_name': 'gregtitus', 'name': 'greg titus', 'id': '637933'}, {'screen_name': 'andrewabernathy', 'name': 'andrew abernathy', 'id': '14267733'}, {'screen_name': 'cocoaphony', 'name': 'rob napier', 'id': '41581553'}, {'screen_name': 'alexisgallagher', 'name': 'alexis', 'id': '4338481'}, {'screen_name': 'airspeedswift', 'name': 'ben cohen', 'id': '2550058153'}]",[],[],2,0,1,[],[],https://twitter.com/optshiftk/status/550376031714951168,False,,0,,,,,,,,[],,,,
550366405947056130,550366405947056130,2014-12-31 11:02:31 PST,2014-12-31,11:02:31,-0700,9896342,mikedoel,mikedoel,,My nephew's demonstration of technical debt  http://t.co/ts7YiHUNBC,en,[],[],['https://pbs.twimg.com/media/B6NLVCFIUAAjGTh.jpg'],1,0,1,[],[],https://twitter.com/mikedoel/status/550366405947056130,False,,1,https://pbs.twimg.com/media/B6NLVCFIUAAjGTh.jpg,,,,,,,[],,,,
550366057924681728,550366057924681728,2014-12-31 11:01:08 PST,2014-12-31,11:01:08,-0700,893972857,virtualization6,Virtualization Ideas,,Technical debt stands at nearly $1 trillion. When will it catch up to you? @DbjJeff @Agile_Doctor  http://t.co/1UMSUuXwri #DevOps,en,"[{'screen_name': 'dbjjeff', 'name': 'jeff bounds', 'id': '856980013'}, {'screen_name': 'agile_doctor', 'name': 'larry apke', 'id': '1591442106'}]",['http://bit.ly/13ENbAT'],[],0,1,0,['devops'],[],https://twitter.com/Virtualization6/status/550366057924681728,False,,0,,,,,,,,[],,,,
550350827144347651,550350827144347651,2014-12-31 10:00:36 PST,2014-12-31,10:00:36,-0700,283053195,richrogers_,Rich Rogers,,"""There's technical debt, then there's technical subprime mortgages with exploding balloon payments."" - @MarkImbriaco",en,"[{'screen_name': 'markimbriaco', 'name': 'mark imbriaco', 'id': '9887162'}]",[],[],0,12,14,[],[],https://twitter.com/RichRogers_/status/550350827144347651,False,,0,,,,,,,,[],,,,
550328576743309312,550328576743309312,2014-12-31 08:32:11 PST,2014-12-31,08:32:11,-0700,250456228,joshdiehl,Josh Diehl,,"For those who haven't seen it yet: ""Bad code isn’t Technical Debt, it’s an unhedged Call Option""  http://t.co/8AkH9k2c5L",en,[],['http://www.higherorderlogic.com/2010/07/bad-code-isnt-technical-debt-its-an-unhedged-call-option/'],[],0,0,0,[],[],https://twitter.com/JoshDiehl/status/550328576743309312,False,,0,,,,,,,,[],,,,
550320050021097475,550320050021097475,2014-12-31 07:58:19 PST,2014-12-31,07:58:19,-0700,2871184173,tbeavernyc,Tom Beaver,,"Bad code isn’t Technical Debt, it’s an unhedged Call Option – Steve Freeman  http://t.co/orDwzSu1Kj",en,[],['http://buff.ly/1Ag3ql5'],[],0,0,0,[],[],https://twitter.com/tbeavernyc/status/550320050021097475,False,,0,,,,,,,,[],,,,
550319977559900161,550319977559900161,2014-12-31 07:58:01 PST,2014-12-31,07:58:01,-0700,437690855,metlucero,mario lucero,,#Agile - How to reduce Technical debt in Agile? -  http://t.co/wL8dv3Ynyj,en,[],['http://mariolucero.cl/agile/reduce-technical-debt/'],[],0,0,2,['agile'],[],https://twitter.com/metlucero/status/550319977559900161,False,,0,,,,,,,,[],,,,
550293670415458305,550293670415458305,2014-12-31 06:13:29 PST,2014-12-31,06:13:29,-0700,15857843,csterwa,Chris Sterling,,"""@PapaChrisMatts: Technical Debt is Risk Management.  http://t.co/l08Te67os4 cc @sf105"" &lt; interesting perspective",en,"[{'screen_name': 'papachrismatts', 'name': 'chris matts', 'id': '84038850'}, {'screen_name': 'sf105', 'name': 'steve freeman', 'id': '14118631'}]",['http://theitriskmanager.wordpress.com/2014/12/31/technical-debt-is-risk-management/'],[],0,0,1,[],[],https://twitter.com/csterwa/status/550293670415458305,False,,0,,,,,,,,[],,,,
550271840883859457,550271840883859457,2014-12-31 04:46:45 PST,2014-12-31,04:46:45,-0700,84038850,papachrismatts,Chris Matts,,Technical Debt is Risk Management.  http://t.co/yk6iIMpuFU cc @sf105,en,"[{'screen_name': 'sf105', 'name': 'steve freeman', 'id': '14118631'}]",['http://theitriskmanager.wordpress.com/2014/12/31/technical-debt-is-risk-management/'],[],1,7,6,[],[],https://twitter.com/PapaChrisMatts/status/550271840883859457,False,,0,,,,,,,,[],,,,
550266023057063936,550266023057063936,2014-12-31 04:23:38 PST,2014-12-31,04:23:38,-0700,15911288,ramiromorales,Ramiro Morales,,Another thing I like about @FastMailFM posts is the transparency regarding WIP and fight against technical debt of a small profitable co.,en,"[{'screen_name': 'fastmailfm', 'name': 'fastmail', 'id': '738973052747157504'}]",[],[],0,0,1,[],[],https://twitter.com/ramiromorales/status/550266023057063936,False,,0,,,,,,,,[],,,,
550250296337649664,550250296337649664,2014-12-31 03:21:08 PST,2014-12-31,03:21:08,-0700,437690855,metlucero,mario lucero,,#Agile - What is Technical debt in Agile? -  http://t.co/y57ewhvcS9  http://t.co/6ONEqh5vTl,en,[],['http://mariolucero.cl/agile/technical-debt-agile/'],['https://pbs.twimg.com/media/B6LhuqhCAAAFATV.jpg'],0,1,2,['agile'],[],https://twitter.com/metlucero/status/550250296337649664,False,,1,https://pbs.twimg.com/media/B6LhuqhCAAAFATV.jpg,,,,,,,[],,,,
